"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SN52","SNOW","SNWD","SX52","TMAX","TMIN","TOBS","WESD"
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-20","0.00","65",,,"73","82","59","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-21","0.00","67",,,"74","85","61","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-22","0.00","68",,,"75","89","63","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-23","0.02","71",,,"76","87","64","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-24","0.00","65",,,"72","75","54","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-25","0.00","65",,,"72","78","53","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-26","0.00","66",,,"72","82","59","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-27","0.16","68",,,"75","86","64","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-28","0.51","66",,,"71","68","59","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-29","0.00","62",,,"68","73","49","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-30","0.09","63",,,"70","76","55","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-07-31","0.06","63",,,"70","80","52","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-01","0.00","65",,,"73","83","59","80",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-02","0.00","67",,,"73","80","61","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-03","0.00","66",,,"74","84","59","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-04","0.02","67",,,"74","84","61","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-05","0.03","68",,,"72","80","64","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-06","0.12","65",,,"73","77","57","74",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-07","0.00","65",,,"74","82","56","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-08","0.00","67",,,"73","80","61","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-09","0.00","65",,,"73","81","57","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-10","0.00","67",,,"75","86","61","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-11","0.98","69",,,"75","82","67","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-12","0.26","67",,,"70","78","60","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-13","0.02","65",,,"70","76","55","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-14","0.00","64",,,"70","73","50","67",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-15","0.00","62",,,"69","75","46","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-16","0.00","63",,,"71","82","51","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-17","0.61","68",,,"71","78","62","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-18","0.00","67",,,"72","79","61","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-19","0.44","68",,,"72","83","64","66",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-20","0.04","68",,,"72","83","64","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-21","0.00","68",,,"72","81","64","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-22","0.07","70",,,"74","83","68","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-23","0.00","71",,,"76","80","65","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-24","0.00","71",,,"76","78","65","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-25","0.00","70",,,"76","87","66","83",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-26","0.74","71",,,"76","89","69","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-27","0.01","71",,,"75","77","64","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-28","0.00","69",,,"74","75","58","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-29","0.00","68",,,"74","78","57","77",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-30","0.00","69",,,"72","84","67","82",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-08-31","0.23","70",,,"75","85","67","81",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-01","0.78","71",,,"75","84","68","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-02","0.13","71",,,"73","79","67","76",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-03","0.00","68",,,"75","83","59","79",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-04","0.00","69",,,"74","87","61","78",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-05","0.03","71",,,"76","93","70","87",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-06","0.11","71",,,"76","87","61","69",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-07","0.00","66",,,"72","76","51","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-08","0.00","65",,,"72","76","52","73",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-09","0.00","66",,,"72","79","57","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-10","1.38","68",,,"72","73","64","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-11","0.03","65",,,"68","72","51","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-12","0.00","63",,,"66","61","50","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-13","0.26","61",,,"65","59","48","55",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-14","0.00","58",,,"64","63","41","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-15","0.00","58",,,"63","60","46","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-16","0.00","59",,,"65","67","47","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-17","0.00","58",,,"66","68","41","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-18","0.00","58",,,"66","68","45","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-19","0.00","58",,,"66","68","43","64",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-20","0.00","59",,,"66","78","51","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-21","1.36","64",,,"66","72","57","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-22","0.03","59",,,"64","62","45","61",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-23","0.00","58",,,"66","72","44","70",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-24","0.00","59",,,"67","74","48","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-25","0.00","60",,,"67","74","52","71",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-26","0.00","59",,,"68","76","48","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-27","0.00","60",,,"69","77","51","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-28","0.00","61",,,"69","77","53","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-29","0.00","61",,,"70","79","53","75",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-09-30","0.13","62",,,"69","75","50","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-01","0.01","60",,,"65","68","50","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-02","0.01","61",,,"66","70","53","65",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-03","0.64","63",,,"64","68","56","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-04","0.19","57",,,"63","56","41","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-05","0.05","54",,,"57","54","40","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-06","0.01","55",,,"57","61","44","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-07","0.00","53",,,"57","60","40","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-08","0.02","54",,,"57","61","45","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-09","0.00","53",,,"58","60","41","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-10","0.00","51",,,"58","57","36","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-11","0.00","51",,,"58","58","35","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-12","0.00","49",,,"57","60","33","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-13","0.21","54",,,"58","69","50","68",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-14","0.25","57",,,"59","69","60","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-15","0.15","59",,,"60","63","54","60",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-16","0.02","57",,,"59","64","52","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-17","0.04","58",,,"60","63","52","58",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-18","0.07","54",,,"59","58","43","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-19","0.00","50",,,"54","54","29","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-20","0.08","53",,,"54","59","44","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-21","0.04","52",,,"54","54","43","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-22","0.00","51",,,"54","56","40","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-23","0.00","48",,,"54","59","31","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-24","0.00","49",,,"54","61","34","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-25","0.00","51",,,"55","68","44","63",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-26","0.00","50",,,"55","63","42","57",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-27","0.00","49",,,"55","75","34","72",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-28","0.25","55",,,"55","72","59","59",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-29","0.00","50",,,"55","59","40","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-30","0.00","48",,,"51","50","34","46",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-10-31","0.14","48",,,"51","46","37","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-01","0.02","45","0.1","0.0","48","39","31","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-02","0.00","42","0.0","0.0","46","50","22","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-03","0.00","45","0.0","0.0","48","61","35","53",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-04","0.09","47","0.0","0.0","48","54","46","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-05","0.00","46","0.0","0.0","49","57","37","49",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-06","0.11","47","0.0","0.0","49","49","40","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-07","0.02","44","0.0","0.0","47","44","33","38",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-08","0.07","44","0.1","0.0","46","44","35","39",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-09","0.01","43","0.0","0.0","44","42","30","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-10","0.00","43","0.0","0.0","46","58","37","52",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-11","0.03","46","0.0","0.0","47","61","44","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-12","0.01","42","0.0","0.0","46","45","32","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-13","0.03","40","0.5","0.0","42","33","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-14","0.02","37","0.2","0.0","40","35","21","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-15","0.00","37","0.1","0.0","38","33","23","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-16","0.01","37","0.1","0.0","38","34","26","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-17","0.10","37","1.0","1.0","38","31","21","21",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-18","0.01","33","0.2","0.0","37","22","11","16",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-19","0.08","32","1.4","2.0","33","28","13","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-20","0.06","32","1.3","2.0","33","28","21","22",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-21","0.02","32","0.4","2.0","33","29","10","22",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-22","0.05","33","0.0","0.0","33","43","18","43",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-23","0.16","33","0.0","0.0","40","52","43","48",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-24","1.25","40","0.0","0.0","44","57","37","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-25","0.00","36","0.0","0.0","43","37","29","29",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-26","0.00","35","0.1","0.0","36","32","27","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-27","0.00","34","0.0","0.0","35","33","25","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-28","0.04","33","0.9","1.0","35","28","15","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-29","0.03","33","0.2","0.0","35","45","24","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-11-30","0.01","35","0.0","0.0","42","59","44","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-01","0.00","37","0.0","0.0","42","56","24","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-02","0.00","34","0.0","0.0","37","33","17","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-03","0.00","34","0.1","0.0","35","39","28","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-04","0.00","33","0.0","0.0","35","33","23","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-05","0.00","34","0.0","0.0","34","37","26","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-06","0.00","34","0.0","0.0","35","39","31","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-07","0.00","32","0.0","0.0","35","35","22","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-08","0.00","33","0.0","0.0","33","40","28","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-09","0.13","33","0.0","0.0","34","38","34","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-10","0.00","34","0.0","0.0","34","35","23","23",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-11","0.00","32","0.0","0.0","34","39","20","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-12","0.00","32","0.0","0.0","33","36","27","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-13","0.00","32","0.0","0.0","34","42","31","41",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-14","0.00","34","0.0","0.0","38","52","40","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-15","0.00","38","0.0","0.0","40","51","42","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-16","0.49","39","0.0","0.0","40","45","40","44",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-17","0.02","35","0.0","0.0","39","44","28","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-18","0.01","34","0.1","0.0","36","31","26","30",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-19","0.10","34","0.4","0.0","34","30","24","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2014-12-20","0.00","33","0.0","0.0","34","29","22","28",
